Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value,Category,tkd
chembl3233760,,,422.87,0.0,4.51,8e,COC(=O)CCCC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,ic50,'>',10000.0,nm,,,,uo_0000065,,,,,0.0,chembl3238947,inhibition of wild type egfr domain (unknown origin) expressed in baculovirus expression system using poly(glu:tyr)4:1 substrate after 60 mins by elisa,b,bao_0000019,assay format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl3233010,1.0,scientific literature,bioorg med chem,2014.0,,,,,10.0,1.0,wild adeno lung
chembl3133903,,,383.25,0.0,4.57,4d,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(Br)c(C)c3)c2c1,ic50,'=',2300.0,nm,5.64,,,uo_0000065,14.71,0.32,1.07,8.43,0.0,chembl3134707,inhibition of recombinant wild type egfr kinase(unknown origin) after 30 mins in presence of [gamma32p]atp,b,bao_0000357,single protein format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl3132827,1.0,scientific literature,medchemcomm,2013.0,,,,,2.3,1.0,wild adeno lung
chembl5085118,,,472.55,0.0,3.32,11,C=CC(=O)N1CCC2(CC1)CNC(=O)c1cc(-c3nc(Nc4ccccc4OC)ncc3C)[nH]c12,ec50,'=',165.0,nm,6.78,,,uo_0000065,14.35,0.26,3.46,6.04,0.0,chembl5029927,inhibition of egf-induced phosphorylation of wild type egfr in human nci-h1975 cells preincubated for 120 mins followed by egf stimulation and measured after 10 mins by elisa,b,bao_0000219,cell-based format,homo sapiens,,,nci-h1975,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl5029169,1.0,scientific literature,bioorg med chem lett,2021.0,,time = 2.167 hr,inhibitor,,165.0,1.0,wild adeno lung
chembl5209276,,,385.47,0.0,1.76,4,CNC(=O)c1cnc(Nc2ccnc(N3CCC(O)CC3)n2)cc1NC(C)C,ic50,'>',10000.0,nm,,,,uo_0000065,,,,,0.0,chembl5141216,inhibition of n-terminal gst tagged recombinant wild type human egfr expressed in baculovirus infected sf9 insect cells expression system using 5-fam-eeplyinsfpakkk-conh peptide as substrate preincubated for 10 mins followed by peptide substrate addition in presence of atp,b,bao_0000219,cell-based format,homo sapiens,,,sf9,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl5137066,1.0,scientific literature,j med chem,2022.0,,time = 0.1667 hr,,,10000.0,1.0,wild adeno lung
chembl3360616,,,609.01,3.0,5.95,19o,COc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cc1OCCOCCn1ccnc1[N+](=O)[O-],ic50,'=',20.1,nm,7.7,,,uo_0000065,12.64,0.24,1.75,5.67,0.0,chembl3375345,inhibition of wild type egfr (unknown origin) by z'-lyte kinase assay,b,bao_0000357,single protein format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl3352011,1.0,scientific literature,bioorg med chem,2014.0,,,,,20.1,1.0,wild adeno lung
chembl5280082,,,542.68,2.0,5.48,10,COc1cc(N2CCC(N(C)C)CC2)ccc1Nc1ncc(C(=O)OC(C)C)c(-c2cn(C)c3ccccc23)n1,ic50,'=',0.4,nm,9.4,,,uo_0000065,17.32,0.32,3.92,11.09,0.0,chembl5260455,inhibition of wild type egfr (unknown origin) using tk-substrate preincubated with enzyme for 30 mins followed by substrate and atp addition for 25 mins by htrf assay,b,bao_0000357,single protein format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl5257147,1.0,scientific literature,acs med chem lett,2023.0,,time = 0.9167 hr,inhibitor,,0.4,1.0,wild adeno lung
chembl5561933,,,505.58,1.0,4.68,20,C=CC(=O)N1CC2(n3nc(-c4ccc(Oc5ccc6c(c5)ncn6C)c(C)c4)c4c(C)ncnc43)CC1C2,ic50,'=',2146.0,nm,5.67,,,uo_0000065,11.21,0.2,0.99,6.23,0.0,chembl5512286,inhibition of wild-type human egfr phosphorylation expressed in mouse nih3t3 cells incubated for 1 hr by elisa,b,bao_0000219,cell-based format,homo sapiens,,,nih3t3,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl5506072,1.0,scientific literature,j med chem,2024.0,,time = 1.0 hr,inhibitor,,2146.0,1.0,wild adeno lung
chembl4744138,,,527.63,1.0,4.63,31,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C(C)=O)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,ic50,'=',15.49,nm,7.81,,,uo_0000065,14.8,0.27,3.18,7.47,1.0,chembl5577199,inhibition of wild-type egfr (unknown origin),b,bao_0000357,single protein format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl5576081,1.0,scientific literature,bioorg med chem,2024.0,,,inhibitor,,15.49,1.0,wild adeno lung
chembl3353410,osimertinib,4.0,499.62,0.0,4.51,3; azd9291,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,ic50,'=',29.0,nm,7.54,,,uo_0000065,15.09,0.28,3.03,8.61,1.0,chembl5382277,inhibition of gst-tagged recombinant wild type egfr (g696 to g1022 residues) (unknown origin) using poly(glu,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,wild adeno lung
chembl4293126,,,525.66,2.0,5.06,22,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OCC)cc1N(C)CCN(C)C,ic50,'=',14.7,nm,7.83,,,uo_0000065,14.9,0.27,2.77,8.95,0.0,chembl4258549,inhibition of wild type human egfr using poly(glu,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,wild adeno lung
chembl5555813,,,519.61,1.0,4.74,25,C=CC(=O)N1CC[C@H](n2cc(-c3ccncc3)c(-c3cccc(COc4ccc5c(c4)CN(C)C5=O)c3)n2)C1,ic50,'=',3700.0,nm,5.43,,,uo_0000065,10.45,0.19,0.69,6.74,0.0,chembl5511551,inhibition of wildtype egfr (unknown origin) phosphorylation transfected in human nci-h2073 cells preincubated for 2 hrs followed by egf stimulation for 10 mins by htrf assay,b,bao_0000219,cell-based format,homo sapiens,,,nci-h2073,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl5506057,1.0,scientific literature,j med chem,2024.0,,time = 2.167 hr,inhibitor,,3.7,1.0,wild adeno lung
chembl5787380,,,592.75,2.0,5.81,bdbm517855,C=CC(=O)Nc1cc(Nc2nccc(-c3cc(F)c4nc(SC)n(C(C)C)c4c3)n2)c(OC)cc1N(C)CCN(C)C,ic50,'=',25.0,nm,7.6,,1092678.0,uo_0000065,12.83,0.25,1.79,7.57,0.0,chembl5737313,kinase inhibition assay: reagents and materials:wt egfr (carna,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,wild adeno lung
chembl4776012,,,560.87,2.0,5.63,8o,C=C(Cl)C(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)c(Cl)c3)ncc2Cl)c1,ic50,'=',53.0,nm,7.28,,,uo_0000065,12.97,0.27,1.65,7.1,0.0,chembl4730144,inhibition of wild type egfr (unknown origin) in presence of atp preincubated 5 mins measured for 30 mins by detection reagent based htrf analysis,b,bao_0000357,single protein format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4725398,1.0,scientific literature,bioorg med chem,2020.0,,time = 0.08333 hr,inhibitor,,53.0,1.0,wild adeno lung
chembl4079649,,,589.14,1.0,4.89,3ae,CCC(=O)N1CC[C@H](N2C(=O)N(c3cccc(Cl)c3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,ic50,'=',144.0,nm,6.84,,,uo_0000065,11.61,0.22,1.95,7.76,0.0,chembl4038017,inhibition of recombinant human wild type gst-tagged egfr cytoplasmic domain (668 to 1210 residues) expressed in baculovirus using tyr4 peptide as substrate after 1 hr by fret-based z'-lyte assay,b,bao_0000019,assay format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4033795,1.0,scientific literature,j med chem,2018.0,,,,,144.0,1.0,wild adeno lung
chembl4165267,,,416.48,0.0,4.01,9d,C/C=C/C(=O)Nc1cc2c(N3CCc4ccccc43)ncnc2cc1O[C@@H]1CCOC1,ic50,'=',29.0,nm,7.54,,,uo_0000065,18.1,0.33,3.53,9.84,0.0,chembl4155049,inhibition of wild type egfr (unknown origin) using fam-labeled peptide substrate after 10 mins by mobility shift assay,b,bao_0000357,single protein format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4152264,1.0,scientific literature,eur j med chem,2018.0,,,,,29.0,1.0,wild adeno lung
chembl6007080,,,626.68,2.0,5.73,bdbm517856,C=CC(=O)Nc1cc(Nc2nccc(-c3cc(F)c4nc(OCC(F)F)n(C(C)C)c4c3)n2)c(OC)cc1N(C)CCN(C)C,ic50,'<',1.0,nm,,,1092681.0,uo_0000065,,,,,0.0,chembl5737314,kinase inhibition assay: reagents and materials:wt egfr (carna,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,wild adeno lung
chembl5199169,,,551.66,1.0,4.43,149,COc1cc(N(C)CCN(C)C)c(NC(=O)c2ncccn2)cc1Nc1nccc(-c2cn(C)c3ccccc23)n1,ic50,'=',146.0,nm,6.84,,,uo_0000065,12.39,0.23,2.41,6.03,1.0,chembl5577210,inhibition of human wild-type egfr,b,bao_0000357,single protein format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl5576081,1.0,scientific literature,bioorg med chem,2024.0,,,inhibitor,,146.0,1.0,wild adeno lung
chembl5563970,,,519.61,1.0,4.98,12,CC#CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccc5c(c4)ncn5C)c(C)c3)c3c(C)ncnc32)C1,ic50,'>',5000.0,nm,,,,uo_0000065,,,,,0.0,chembl5512286,inhibition of wild-type human egfr phosphorylation expressed in mouse nih3t3 cells incubated for 1 hr by elisa,b,bao_0000219,cell-based format,homo sapiens,,,nih3t3,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl5506072,1.0,scientific literature,j med chem,2024.0,,time = 1.0 hr,,,5000.0,1.0,wild adeno lung
chembl4446546,,,599.81,2.0,6.08,22e,CC/C=C\C(=O)Nc1cc(Nc2nc3c(c(-c4cn(C)c5ccccc45)n2)CSCC3)c(OC)cc1N(C)CCN(C)C,ic50,'>',2000.0,nm,,,,uo_0000065,,,,,0.0,chembl4315818,inhibition of wildtype egfr (unknown origin) using biotin as substrate in presence of atp by mobility shift assay based elisa,b,bao_0000357,single protein format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4312015,1.0,scientific literature,eur j med chem,2020.0,,,,,2000.0,1.0,wild adeno lung
chembl4776694,,,471.54,0.0,4.91,6e,O=c1ccc2ccc(Oc3nc(Nc4ccc(N5CCOCC5)cc4)nc4ccsc34)cc2[nH]1,ic50,'>',10000.0,nm,,,,uo_0000065,,,,,0.0,chembl4770071,inhibition of n-terminal gst-fused human wild type egfr cytoplasmic domain (669 to 1210 residues) expressed in baculovirus expression system using 5-fam-eeplywsfpakkk-conh2 as substrate incubated for 20 mins by mobility shift assay,a,bao_0000019,assay format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4765321,1.0,scientific literature,eur j med chem,2020.0,,time = 0.3333 hr,,,10.0,1.0,wild adeno lung
chembl4279057,,,523.64,1.0,4.81,19,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCC(N(C)C)C1,ic50,'=',18.9,nm,7.72,,,uo_0000065,14.75,0.27,2.91,8.82,0.0,chembl4258549,inhibition of wild type human egfr using poly(glu,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,wild adeno lung
chembl3353410,osimertinib,4.0,499.62,0.0,4.51,osimertinib,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,gi50,'=',1200.0,nm,,,,uo_0000065,,,,,0.0,chembl4050471,inhibition of wild-type egfr in human nci-h2122 cells assessed as growth inhibition after 72 hrs by celltiter-glo assay,a,bao_0000219,cell-based format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4049404,1.0,scientific literature,j med chem,2017.0,,,,,1.2,1.0,wild adeno lung
chembl4276842,,,542.6,2.0,2.11,17b,C=CC(=O)Nc1cccc(-n2c(=O)c(=O)n(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,ic50,'=',474.0,nm,6.32,,,uo_0000065,11.66,0.22,4.21,4.99,0.0,chembl4427027,inhibition of wild type egfr kinase domain (unknown origin) expressed using baculovirus expression system incubated for 1 hr using poly(glu,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,wild adeno lung
chembl5858349,,,481.58,1.0,5.86,bdbm594185,CN1CCC(n2cc(-c3ccc4c(c3)C(=O)N(Cc3ccccc3)c3cc(F)ccc3N4)cn2)CC1,ic50,'<',250.0,nm,,,1259412.0,uo_0000065,,,,,0.0,chembl5739069,htrf-based egfr biochemical assay: ic50 values were determined at both 1 Î¼m and 1 mm atp to identify both atp competitive and non-competitive compounds. hits were also counter-screened against wild type egfr to evaluate the mutant selectivity. the htrf-based screen was carried out using 1 Î¼m atp,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,wild adeno lung
chembl3353410,osimertinib,4.0,499.62,0.0,4.51,osimertinib,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,ic50,'=',3.38,nm,8.47,,,uo_0000065,16.96,0.31,3.96,9.68,1.0,chembl5519577,inhibition of wild type egfr (unknown origin) preincubated for 10 mins followed by substrate addition and measured after 50 mins in presence of atp by htrf assay,b,bao_0000357,single protein format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl5518185,1.0,scientific literature,eur j med chem,2024.0,,time = 1.0 hr,inhibitor,,3.38,1.0,wild adeno lung
chembl4229010,,,475.55,0.0,4.84,23,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(N(CC)CC)cc3OC)n2)c1,ic50,'=',183.0,nm,6.74,,,uo_0000065,14.17,0.26,1.9,5.59,0.0,chembl4222198,inhibition of recombinant human gst-tagged wild-type egfr cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using tyrosine04 peptide as substrate after 60 mins in presence of atp by z-lyte assay,b,bao_0000019,assay format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4219138,1.0,scientific literature,bioorg med chem lett,2018.0,,,,,0.183,1.0,wild adeno lung
chembl4061043,,,534.66,2.0,6.26,6a,C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4ccc5ccccc5c4)ccc23)c(OC)cc1N(C)CCN(C)C,ec50,'=',1652.0,nm,5.78,,,uo_0000065,,,,,0.0,chembl4009509,inhibition of wild-type egfr in human a431 cells assessed as reduction in cell viability after 96 hrs by celltiterglo assay,a,bao_0000219,cell-based format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4007434,1.0,scientific literature,j med chem,2017.0,,,,,1652.0,1.0,wild adeno lung
chembl4064937,,,601.15,1.0,4.89,3g,Cc1cc(Nc2ncc3c(n2)N([C@H]2CCN(C(=O)C4CC4)C2)C(=O)N(c2ccccc2Cl)C3)ccc1N1CCN(C)CC1,ic50,'=',28.7,nm,7.54,,,uo_0000065,12.55,0.24,2.65,8.56,0.0,chembl4038017,inhibition of recombinant human wild type gst-tagged egfr cytoplasmic domain (668 to 1210 residues) expressed in baculovirus using tyr4 peptide as substrate after 1 hr by fret-based z'-lyte assay,b,bao_0000019,assay format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4033795,1.0,scientific literature,j med chem,2018.0,,,,,28.7,1.0,wild adeno lung
chembl4103912,,,517.61,1.0,4.65,3,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccc(F)cc34)n2)c(OC)cc1N(C)CCN(C)C,ic50,'=',166.3,nm,6.78,,,uo_0000065,,,,,0.0,chembl4044502,inhibition of wild-type egfr (unknown origin) using tyr 4 peptide as substrate in presence of atp by z-lyte kinase assay,a,bao_0000357,single protein format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4043110,1.0,scientific literature,bioorg med chem,2017.0,,,,,166.3,1.0,wild adeno lung
chembl5923728,,,628.67,2.0,6.33,bdbm517841,C=CC(=O)Nc1cc(Nc2nccc(-c3cc(F)c4nc(C)n(C(C)C)c4c3)n2)c(OCC(F)(F)F)cc1N(C)CCN(C)C,ic50,'<',1.0,nm,,,1092651.0,uo_0000065,,,,,0.0,chembl5737314,kinase inhibition assay: reagents and materials:wt egfr (carna,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,wild adeno lung
chembl939,gefitinib,4.0,446.91,0.0,4.28,sid103905344,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,ic50,'=',9.6,nm,8.02,,,uo_0000065,17.94,0.35,3.74,11.66,0.0,chembl3870704,inhibition of wild-type egfr (unknown origin) assessed as remaining atp level measured after 15 mins by luminescence analysis,b,bao_0000357,single protein format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl3870325,1.0,scientific literature,bioorg med chem,2017.0,,,,,9.6,1.0,wild adeno lung
chembl4099713,,,348.41,0.0,2.43,1d,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccccc3)c3c(N)ncnc32)C1,ic50,'=',140.0,nm,6.85,,,uo_0000065,,,,,0.0,chembl4041412,inhibition of wild type n-terminal gst-fused human egfr cytoplasmic domain expressed in baculovirus expression system preincubated for 30 mins followed by atp and tk-substrate addition measured after 25 mins by htrf assay,a,bao_0000019,assay format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4038351,1.0,scientific literature,j med chem,2017.0,,,,,0.14,1.0,wild adeno lung
chembl5273791,,,509.6,2.0,2.59,15,CC(C)n1nc(N2CCOCC2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,ic50,'=',850.0,nm,6.07,,,uo_0000065,11.91,0.23,3.48,4.57,0.0,chembl5253702,inhibition of egfr autophosphorylation in human nci-h292 cells harboring harboring wild type egfr preincubated for 60 mins followed by egf stimulation and measured after 8 mins by sulfo-tag based electrochemiluminescent assay,b,bao_0000219,cell-based format,homo sapiens,,,nci-h292,,,,undefined mutation,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl5252534,1.0,scientific literature,j med chem,2016.0,,time = 1.133 hr,inhibitor,,0.85,1.0,wild adeno lung
chembl5922695,,,505.57,1.0,4.92,bdbm517849,C=C(C)c1c(C)nc2c(F)cc(-c3nc(Nc4ccc(N5CCN(C)CC5)cc4OC)ncc3F)cn12,ic50,'=',25.0,nm,7.6,,1092667.0,uo_0000065,15.04,0.28,2.68,10.73,0.0,chembl5737314,kinase inhibition assay: reagents and materials:wt egfr (carna,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,wild adeno lung
chembl5631083,,,500.61,1.0,3.97,5,C=CC(=O)Nc1cc(Nc2nccc(-c3ccc4c(C)nccn34)n2)c(OC)cc1N(C)CCN(C)C,ic50,'=',26.0,nm,7.58,,,uo_0000065,15.15,0.28,3.62,7.59,0.0,chembl5623209,inhibition of wildtype egfr (unknown origin) incubated for 60 mins in presence of atp by biochemical enzymatic assay,b,bao_0000357,single protein format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl5620414,1.0,scientific literature,eur j med chem,2023.0,,time = 1.0 hr,inhibitor,,26.0,1.0,wild adeno lung
chembl3940060,,,451.24,0.0,3.86,12a,O=C(CCl)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,ic50,'=',330.0,nm,6.48,,,uo_0000065,14.36,0.3,2.62,6.53,0.0,chembl3854309,inhibition of gst-tagged wild type recombinant human egfr (668 to 1210 residues) expressed in baculovirus after 1 hr by z-lyte assay,b,bao_0000019,assay format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl3853296,1.0,scientific literature,eur j med chem,2016.0,,,,,0.33,1.0,wild adeno lung
chembl6048356,,,574.66,1.0,4.68,bdbm517858,C=CC(=O)Nc1cc(Nc2nccc(-c3cc(F)c4nc5n(c4c3)CC(C)(C)O5)n2)c(OC)cc1N(C)CCN(C)C,ic50,'=',25.0,nm,7.6,,1092685.0,uo_0000065,13.23,0.25,2.92,6.93,0.0,chembl5737314,kinase inhibition assay: reagents and materials:wt egfr (carna,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,wild adeno lung
chembl5202381,,,400.48,1.0,6.15,7,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc3[nH]c(-c4ccccc4)cc23)[nH]1,ic50,'=',287.0,nm,6.54,,,uo_0000065,16.34,0.31,0.39,11.41,0.0,chembl5143770,inhibition of wild type egfr (unknown origin),b,bao_0000357,single protein format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl5143505,1.0,scientific literature,j med chem,2022.0,,,inhibitor,,287.0,1.0,wild adeno lung
chembl3357642,,,503.94,1.0,4.69,5b(e),CN(C)C/C=C(/F)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,ic50,'=',0.31,nm,9.51,,,uo_0000065,18.87,0.37,4.82,10.73,0.0,chembl3385194,inhibition of wild type egfr (unknown origin) incubated for 5 mins by htrf assay,b,bao_0000357,single protein format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl3351667,1.0,scientific literature,j med chem,2014.0,,,,,0.31,1.0,wild adeno lung
chembl5567954,,,457.49,0.0,2.94,14,C#CC(=O)NCCn1cc(-c2ncnc3cc(OC)c(OC)cc23)c(-c2cccc(OC)c2)n1,ic50,'=',10.0,nm,8.0,,,uo_0000065,17.49,0.32,5.06,7.97,0.0,chembl5511547,inhibition of recombinant wildtype human n-terminal gst-tagged egfr cytoplasmic domain (669 to 1210 residues) expressed in sf21 insect cells using poly(glu,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,wild adeno lung
chembl5435775,,,681.58,3.0,5.13,8e,COc1cc(N2CCC(N3CC(CO)C3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,ic50,'=',589.7,nm,6.23,,,uo_0000065,9.14,0.19,1.1,4.84,0.0,chembl5327355,inhibition of wild type egfr (unknown origin) using tk as substrate incubated for 120 mins in presence of atp by htrf assay,b,bao_0000357,single protein format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl5325448,1.0,scientific literature,bioorg med chem,2023.0,,time = 2.0 hr,inhibitor,,589.7,1.0,wild adeno lung
chembl2425083,,,506.99,1.0,3.67,21d,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CC2(C1)CS(=O)(=O)C2,ic50,'=',24.0,nm,7.62,,,uo_0000065,15.03,0.31,3.95,8.14,0.0,chembl2429426,inhibition of wild type egfr (unknown origin) after 24 hrs by fluorescence assay,b,bao_0000357,single protein format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl2424588,1.0,scientific literature,bioorg med chem lett,2013.0,,,,,0.024,1.0,wild adeno lung
chembl5438475,,,384.44,0.0,4.75,25,C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N(C)C)c23)c1,ic50,'=',352.0,nm,6.45,,,uo_0000065,16.79,0.3,1.7,9.06,0.0,chembl5382277,inhibition of gst-tagged recombinant wild type egfr (g696 to g1022 residues) (unknown origin) using poly(glu,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,wild adeno lung
chembl3774906,,,498.38,0.0,3.58,a3,O=C1COc2cc3ncnc(Nc4cccc(Br)c4)c3cc2N1CCCN1CCOCC1,ic50,'=',89.6,nm,7.05,,,uo_0000065,14.14,0.3,3.47,8.83,0.0,chembl3776094,inhibition of wildtype egfr (unknown origin) preincubated for 30 mins followed by addition of 2x atp-substrate mixture measured after 1 hr by kinase glo luminescent kinase assay,b,bao_0000357,single protein format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl3774304,1.0,scientific literature,bioorg med chem lett,2016.0,,,,,89.6,1.0,wild adeno lung
chembl5517919,,,519.61,1.0,4.74,18,C=CC(=O)N1CC[C@H](n2cc(-c3ccncc3)c(-c3cccc(OCc4ccc5c(c4)CN(C)C5=O)c3)n2)C1,ic50,'>',20000.0,nm,,,,uo_0000065,,,,,0.0,chembl5511566,inhibition of wildtype egfr (unknown origin) phosphorylation transfected in human nci-h2073 cells preincubated for 2 hrs followed by egf stimulation for 10 mins by elisa,b,bao_0000219,cell-based format,homo sapiens,,,nci-h2073,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl5506057,1.0,scientific literature,j med chem,2024.0,,time = 2.167 hr,,,20.0,1.0,wild adeno lung
chembl4097594,,,502.59,2.0,5.24,7c,C=CC(=O)Nc1cc(Nc2n[nH]c3ccc(-c4ccc(F)cc4)cc23)c(OC)cc1N(C)CCN(C)C,ec50,'=',2070.0,nm,5.68,,,uo_0000065,,,,,0.0,chembl4009509,inhibition of wild-type egfr in human a431 cells assessed as reduction in cell viability after 96 hrs by celltiterglo assay,a,bao_0000219,cell-based format,homo sapiens,,,,,,,,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4007434,1.0,scientific literature,j med chem,2017.0,,,,,2070.0,1.0,wild adeno lung
